campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit,ROI,Cost_Per_Conversion,campaign_month
CAMP_04467,Brand Awareness,Facebook,Search,Mobile,macOS,Image,320x50,Long,TRUE,Urgency,52,18-24,Male,Gamers,>$200K,High,FALSE,14-10-2025,4,Tuesday,11,42,6,0.54,82829,2146,66,1158.84,63531.38,37.05,159,4.29,SaaS,Medium,0.0259088,0.54,0.030754893,17.56,54.82,62372.54,53.82325429,17.55818182,2025-10
CAMP_04468,Brand Awareness,Twitter,Feed,Mobile,Windows,Image,300x250,Short,TRUE,Urgency,78,25-34,All,Students,$50K-$100K,High,FALSE,17-02-2024,1,Saturday,17,65,5,1.5,60106,617,7,925.5,2139.49,29.1,135,6.28,Healthcare,High,0.010265198,1.5,0.011345219,132.21,2.31,1213.99,1.311712588,132.2142857,2024-02
CAMP_04469,Engagement,LinkedIn,Search,Desktop,Android,Story,1080x1080,Medium,TRUE,Joy,39,25-34,Male,Shoppers,>$200K,Low,FALSE,07-04-2025,2,Monday,20,39,5,7.65,102386,2243,37,17158.95,27279.78,80.4,10,1.75,Healthcare,Medium,0.021907292,7.65,0.016495765,463.76,1.59,10120.83,0.589828049,463.7554054,2025-04
CAMP_04470,App Installs,Google Ads,Search,Desktop,Android,Carousel,300x250,Medium,TRUE,Trust,41,25-34,Female,Tech Enthusiasts,<$50K,Medium,FALSE,21-06-2024,2,Friday,13,10,4,6.51,19909,629,30,4094.79,6309.23,38.12,117,2.17,SaaS,Low,0.031593752,6.51,0.047694754,136.49,1.54,2214.44,0.540794522,136.493,2024-06
CAMP_04471,App Installs,Twitter,Stories,Mobile,Windows,Video,300x250,Medium,TRUE,Urgency,28,35-44,All,Students,<$50K,Medium,FALSE,31-07-2025,3,Thursday,2,5,7,1.44,159571,5036,28,7251.84,7173.85,37.05,109,2.64,E-commerce,Medium,0.031559619,1.44,0.005559968,258.99,0.99,-77.99,-0.010754512,258.9942857,2025-07
CAMP_04472,Engagement,Instagram,In-Stream Video,Mobile,Windows,Video,1920x1080,Short,TRUE,Urgency,86,35-44,All,Shoppers,$100K-$200K,Medium,TRUE,03-12-2024,4,Tuesday,1,24,5,2.08,27669,405,17,842.4,13996.73,57.68,66,2.14,Healthcare,Low,0.01463732,2.08,0.041975309,49.55,16.62,13154.33,15.61530152,49.55294118,2024-12
CAMP_04473,Lead Generation,Google Ads,Display Network,Desktop,Windows,Image,1920x1080,Medium,TRUE,Fear,82,35-44,All,Gamers,$50K-$100K,Low,TRUE,03-04-2024,2,Wednesday,9,38,6,8.08,29363,434,21,3506.72,7053.66,66.74,80,2.01,E-commerce,Low,0.014780506,8.08,0.048387097,166.99,2.01,3546.94,1.011469407,166.9866667,2024-04
CAMP_04474,Lead Generation,Twitter,Feed,Mobile,iOS,Image,300x250,Short,TRUE,Fear,79,18-24,Female,Business Professionals,$50K-$100K,Low,FALSE,17-09-2025,3,Wednesday,23,18,6,2.48,56315,1014,9,2514.72,7097.8,62.92,90,2.48,Finance,Medium,0.01800586,2.48,0.00887574,279.41,2.82,4583.08,1.822501113,279.4133333,2025-09
CAMP_04475,Conversions,Facebook,In-Stream Video,Mobile,Windows,Carousel,300x250,Long,FALSE,Neutral,17,35-44,Male,Students,<$50K,Low,FALSE,06-12-2025,4,Saturday,0,31,3,0.74,28016,184,0,136.16,0,73.29,65,2.03,Finance,Medium,0.006567676,0.74,0,0,0,-136.16,-1,,2025-12
CAMP_04476,Lead Generation,Facebook,Stories,Desktop,macOS,Image,1080x1080,Short,TRUE,Neutral,2,35-44,All,Shoppers,<$50K,Medium,FALSE,10-07-2024,3,Wednesday,19,26,7,1.42,236471,7004,371,9945.68,59436.36,50.2,138,1,SaaS,High,0.029618854,1.42,0.052969732,26.81,5.98,49490.68,4.976098165,26.8077628,2024-07
CAMP_04477,Lead Generation,Twitter,Search,Mobile,iOS,Image,728x90,Short,TRUE,Fear,73,65+,Female,Health & Fitness,<$50K,Medium,FALSE,03-02-2025,1,Monday,15,5,4,2.3,15052,90,0,207,0,71.17,62,2.42,Healthcare,Medium,0.005979272,2.3,0,0,0,-207,-1,,2025-02
CAMP_04478,Lead Generation,Instagram,Display Network,Desktop,Android,Image,300x250,Medium,FALSE,Urgency,77,18-24,All,Students,$100K-$200K,Medium,FALSE,03-11-2024,4,Sunday,14,89,3,1.58,131743,1277,24,2017.66,12063.15,49.99,95,1.8,Healthcare,Low,0.009693115,1.58,0.018794049,84.07,5.98,10045.49,4.978782352,84.06916667,2024-11
CAMP_04479,Conversions,Google Ads,Stories,Desktop,Android,Video,300x250,Medium,TRUE,Fear,85,18-24,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,03-12-2025,4,Wednesday,23,13,4,2.25,12783,519,73,1167.75,19732.68,32.94,158,4.1,Gaming,Medium,0.040600798,2.25,0.140655106,16,16.9,18564.93,15.89803468,15.99657534,2025-12
CAMP_04480,Conversions,Google Ads,Stories,Mobile,Windows,Image,728x90,Short,FALSE,Curiosity,78,25-34,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,08-08-2025,3,Friday,0,55,1,7.3,450425,998,23,7285.4,13282.63,53.57,27,4.89,Finance,High,0.002215685,7.3,0.023046092,316.76,1.82,5997.23,0.823184726,316.7565217,2025-08
CAMP_04481,Brand Awareness,Google Ads,In-Stream Video,Desktop,iOS,Carousel,1080x1080,Short,FALSE,Fear,15,25-34,Male,Business Professionals,<$50K,Medium,FALSE,13-08-2024,3,Tuesday,20,3,6,3.16,39932,1597,23,5046.52,7107.64,51.46,75,3.08,Education,Medium,0.039992988,3.16,0.014402004,219.41,1.41,2061.12,0.408424023,219.413913,2024-08
CAMP_04482,Lead Generation,LinkedIn,Feed,Desktop,macOS,Text,320x50,Short,TRUE,Urgency,66,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,26-12-2025,4,Friday,14,77,5,6.14,104809,814,69,4997.96,58290.06,52.65,57,3.26,Finance,Low,0.007766509,6.14,0.084766585,72.43,11.66,53292.1,10.66277041,72.4342029,2025-12
CAMP_04483,Conversions,Google Ads,Feed,Mobile,iOS,Video,1920x1080,Medium,TRUE,Trust,34,25-34,All,Tech Enthusiasts,>$200K,High,TRUE,10-03-2025,1,Monday,17,69,7,2.92,56200,2487,279,7262.04,189759.57,37.1,149,4.75,Healthcare,Medium,0.044252669,2.92,0.112183353,26.03,26.13,182497.53,25.13033941,26.0288172,2025-03
CAMP_04484,Conversions,Facebook,Stories,Mobile,macOS,Image,1920x1080,Long,TRUE,Fear,85,25-34,Female,Tech Enthusiasts,$50K-$100K,High,TRUE,16-01-2026,1,Friday,15,53,6,1.28,38710,444,58,568.32,10995.87,22.44,218,6.22,E-commerce,Low,0.011469904,1.28,0.130630631,9.8,19.35,10427.55,18.34802576,9.79862069,2026-01
CAMP_04485,Lead Generation,Google Ads,Display Network,Mobile,iOS,Image,728x90,Short,TRUE,Trust,37,45-54,Female,Tech Enthusiasts,$50K-$100K,Low,TRUE,03-10-2025,4,Friday,4,83,9,2.45,9188,503,23,1232.35,2869.43,73.63,96,2.92,E-commerce,Low,0.05474532,2.45,0.045725646,53.58,2.33,1637.08,1.328421309,53.58043478,2025-10
CAMP_04486,Conversions,Facebook,In-Stream Video,Desktop,iOS,Carousel,1920x1080,Short,TRUE,Neutral,48,25-34,Male,Gamers,<$50K,Medium,FALSE,02-01-2026,1,Friday,11,30,9,2.49,48117,3583,476,8921.67,292118.82,52.02,88,1.8,Finance,Medium,0.074464327,2.49,0.132849567,18.74,32.74,283197.15,31.74261657,18.7430042,2026-01
CAMP_04487,Brand Awareness,Google Ads,Feed,Desktop,macOS,Carousel,728x90,Short,TRUE,Fear,13,35-44,Male,Business Professionals,$50K-$100K,High,FALSE,29-06-2025,2,Sunday,20,80,7,2.45,214896,7806,402,19124.7,139180.7,26.36,154,5.79,E-commerce,High,0.036324548,2.45,0.051498847,47.57,7.28,120056,6.27753638,47.5738806,2025-06
CAMP_04488,Lead Generation,Twitter,Display Network,Mobile,macOS,Text,1920x1080,Long,TRUE,Trust,42,25-34,All,Health & Fitness,$50K-$100K,Medium,TRUE,02-05-2024,2,Thursday,11,49,6,0.98,12912,238,2,233.24,1350.48,68.75,61,2.62,Healthcare,Low,0.018432466,0.98,0.008403361,116.62,5.79,1117.24,4.790087464,116.62,2024-05
CAMP_04489,Conversions,Google Ads,Feed,Desktop,Other,Video,300x250,Medium,FALSE,Joy,7,35-44,Male,Business Professionals,$50K-$100K,Low,FALSE,26-02-2024,1,Monday,22,79,4,3.18,111828,1572,43,4998.96,7509.06,59.62,164,3.53,E-commerce,Low,0.014057302,3.18,0.02735369,116.25,1.5,2510.1,0.502124442,116.2548837,2024-02
CAMP_04490,Conversions,Facebook,Sidebar,Mobile,iOS,Image,1080x1080,Long,TRUE,Joy,35,55-64,Female,Gamers,$50K-$100K,Medium,FALSE,15-01-2024,1,Monday,6,90,7,1.33,13155,200,2,266,834,47.66,80,3.23,SaaS,Medium,0.015203345,1.33,0.01,133,3.14,568,2.135338346,133,2024-01
CAMP_04491,Lead Generation,Twitter,Search,Mobile,Android,Carousel,728x90,Medium,FALSE,Urgency,88,45-54,All,Health & Fitness,$100K-$200K,Low,TRUE,08-05-2025,2,Thursday,19,28,6,1.22,9574,105,1,128.1,207.95,73.77,60,1.73,E-commerce,Medium,0.010967203,1.22,0.00952381,128.1,1.62,79.85,0.62334114,128.1,2025-05
CAMP_04492,Conversions,TikTok,Feed,Mobile,iOS,Text,1080x1080,Long,TRUE,Neutral,61,18-24,Male,Students,$50K-$100K,High,FALSE,22-11-2024,4,Friday,4,77,5,0.6,279589,4889,160,2933.4,47078.57,48.6,176,5.25,SaaS,High,0.017486382,0.6,0.032726529,18.33,16.05,44145.17,15.04914775,18.33375,2024-11
CAMP_04493,Conversions,Google Ads,Feed,Desktop,iOS,Video,320x50,Long,TRUE,Joy,55,18-24,All,Shoppers,<$50K,Medium,FALSE,14-08-2025,3,Thursday,17,30,4,1.48,12275,398,33,589.04,15878.31,48.46,116,3.91,SaaS,Low,0.032423625,1.48,0.082914573,17.85,26.96,15289.27,25.95625085,17.84969697,2025-08
CAMP_04494,Conversions,Google Ads,Feed,Desktop,iOS,Image,1920x1080,Short,FALSE,Neutral,65,18-24,Male,Health & Fitness,<$50K,Low,FALSE,11-05-2025,2,Sunday,8,63,4,3.74,126270,1074,18,4016.76,3270.15,52.19,97,3.78,SaaS,Medium,0.008505583,3.74,0.016759777,223.15,0.81,-746.61,-0.185873689,223.1533333,2025-05
CAMP_04495,Conversions,TikTok,Feed,Tablet,iOS,Video,1920x1080,Medium,TRUE,Fear,85,55-64,Female,Shoppers,$50K-$100K,Medium,FALSE,30-08-2024,3,Friday,18,28,6,0.7,25376,271,6,189.7,1244.67,33.6,152,2.88,Gaming,Low,0.010679382,0.7,0.022140221,31.62,6.56,1054.97,5.561254613,31.61666667,2024-08
CAMP_04496,Conversions,Facebook,Display Network,Tablet,macOS,Text,1080x1080,Medium,FALSE,Neutral,84,35-44,Male,Shoppers,$100K-$200K,Medium,TRUE,30-11-2024,4,Saturday,2,10,4,1.43,5000,20,0,28.6,0,40.41,90,3.1,SaaS,Low,0.004,1.43,0,0,0,-28.6,-1,,2024-11
CAMP_04497,Lead Generation,TikTok,Feed,Mobile,iOS,Carousel,1200x628,Short,FALSE,Fear,19,18-24,Female,Shoppers,$100K-$200K,Low,FALSE,31-05-2024,2,Friday,8,23,7,2.58,7213,277,1,714.66,487.86,68.31,21,2.01,Healthcare,Low,0.038402884,2.58,0.003610108,714.66,0.68,-226.8,-0.317353707,714.66,2024-05
CAMP_04498,Brand Awareness,Facebook,Sidebar,Mobile,Windows,Video,728x90,Medium,TRUE,Joy,21,45-54,Male,Business Professionals,<$50K,High,FALSE,12-09-2024,3,Thursday,16,89,7,1.6,47996,1451,25,2321.6,2697.27,34.65,15,3.53,Gaming,Medium,0.030231686,1.6,0.017229497,92.86,1.16,375.67,0.161815127,92.864,2024-09
CAMP_04499,Lead Generation,Facebook,Search,Mobile,Windows,Image,1920x1080,Long,TRUE,Neutral,61,25-34,All,Tech Enthusiasts,$50K-$100K,Low,FALSE,08-02-2024,1,Thursday,23,86,4,1.22,26050,369,2,450.18,1292.6,69.47,19,3.22,Healthcare,Low,0.014165067,1.22,0.005420054,225.09,2.87,842.42,1.871295926,225.09,2024-02
CAMP_04500,Lead Generation,Facebook,Search,Desktop,iOS,Image,320x50,Long,TRUE,Joy,18,35-44,Female,Shoppers,<$50K,Medium,FALSE,01-02-2025,1,Saturday,4,59,7,1.28,60284,1579,29,2021.12,4685.57,68.6,136,2.37,Education,Low,0.026192688,1.28,0.018366054,69.69,2.32,2664.45,1.318303713,69.6937931,2025-02
CAMP_04501,Conversions,TikTok,Feed,Desktop,Other,Video,320x50,Long,FALSE,Fear,89,45-54,All,Shoppers,<$50K,High,FALSE,14-08-2025,3,Thursday,16,59,4,1.19,71684,906,51,1078.14,11401.36,44.12,146,3.32,Healthcare,Low,0.012638804,1.19,0.056291391,21.14,10.58,10323.22,9.575027362,21.14,2025-08
CAMP_04502,Lead Generation,Twitter,In-Stream Video,Desktop,Android,Interactive,300x250,Long,FALSE,Curiosity,20,45-54,Female,Gamers,$100K-$200K,High,TRUE,21-01-2025,1,Tuesday,13,42,4,2.21,23294,377,31,833.17,8712.96,19.95,88,6.02,E-commerce,Medium,0.016184425,2.21,0.082228117,26.88,10.46,7879.79,9.45760169,26.87645161,2025-01
CAMP_04503,Lead Generation,Google Ads,Search,Mobile,macOS,Video,1080x1080,Medium,TRUE,Neutral,62,45-54,All,Students,$50K-$100K,Low,FALSE,30-07-2024,3,Tuesday,21,7,5,2.78,342005,4140,57,11509.2,25119.08,81.74,86,2.76,Healthcare,Medium,0.012105086,2.78,0.013768116,201.92,2.18,13609.88,1.182521809,201.9157895,2024-07
CAMP_04504,Brand Awareness,Facebook,Display Network,Mobile,macOS,Image,1920x1080,Short,TRUE,Trust,31,45-54,All,Shoppers,<$50K,Low,TRUE,24-05-2024,2,Friday,18,71,7,0.95,7649,127,0,120.65,0,83.13,66,2.66,SaaS,Medium,0.016603478,0.95,0,0,0,-120.65,-1,,2024-05
CAMP_04505,Lead Generation,Google Ads,Sidebar,Tablet,macOS,Image,1920x1080,Medium,TRUE,Neutral,21,18-24,Female,Gamers,$100K-$200K,Medium,FALSE,09-01-2026,1,Friday,10,64,6,3.05,117072,5417,288,16521.85,170866.43,37.54,93,2.9,Finance,Medium,0.046270671,3.05,0.053165959,57.37,10.34,154344.58,9.341846101,57.36753472,2026-01
CAMP_04506,Lead Generation,Facebook,Feed,Mobile,Windows,Text,1920x1080,Medium,TRUE,Joy,48,25-34,All,Gamers,>$200K,High,FALSE,01-01-2024,1,Monday,3,26,8,1.36,194070,2676,152,3639.36,185013.68,38.45,211,5.09,SaaS,Medium,0.013788839,1.36,0.056801196,23.94,50.84,181374.32,49.83687242,23.94315789,2024-01
CAMP_04507,Conversions,Twitter,Feed,Mobile,Android,Video,320x50,Short,TRUE,Trust,80,55-64,Female,Shoppers,$50K-$100K,Medium,FALSE,01-02-2024,1,Thursday,15,18,4,1.85,87524,1314,41,2430.9,8603.99,46.44,140,1.62,SaaS,High,0.015013025,1.85,0.031202435,59.29,3.54,6173.09,2.539425727,59.2902439,2024-02
CAMP_04508,Brand Awareness,Facebook,Display Network,Mobile,iOS,Image,1920x1080,Medium,TRUE,Trust,7,18-24,Male,Gamers,$50K-$100K,High,FALSE,20-02-2025,1,Thursday,18,23,9,1.09,13168,961,31,1047.49,8862.59,31.29,84,3.5,Education,Low,0.072979951,1.09,0.032258065,33.79,8.46,7815.1,7.460787215,33.79,2025-02
CAMP_04509,Conversions,Instagram,Display Network,Mobile,Windows,Video,728x90,Medium,TRUE,Neutral,41,65+,All,Shoppers,$100K-$200K,High,FALSE,27-09-2025,3,Saturday,14,30,7,1.42,15521,189,5,268.38,3957.57,19.79,96,6.61,Finance,Medium,0.01217705,1.42,0.026455026,53.68,14.75,3689.19,13.74614353,53.676,2025-09
CAMP_04510,Engagement,LinkedIn,Search,Desktop,Android,Text,320x50,Medium,FALSE,Curiosity,32,25-34,All,Shoppers,<$50K,Low,FALSE,15-08-2025,3,Friday,14,16,4,8.67,33583,655,8,5678.85,2162.94,62.18,117,1.68,Finance,High,0.019503916,8.67,0.01221374,709.86,0.38,-3515.91,-0.61912359,709.85625,2025-08
CAMP_04511,Brand Awareness,Instagram,Stories,Desktop,macOS,Video,728x90,Short,TRUE,Fear,7,35-44,All,Business Professionals,>$200K,Medium,TRUE,20-02-2025,1,Thursday,22,74,6,1.64,16771,856,32,1403.84,14590.27,49.33,108,1.02,SaaS,Low,0.051040487,1.64,0.037383178,43.87,10.39,13186.43,9.3931146,43.87,2025-02
CAMP_04512,Lead Generation,TikTok,Search,Mobile,Windows,Carousel,300x250,Long,TRUE,Joy,40,25-34,Male,Health & Fitness,>$200K,High,FALSE,09-12-2025,4,Tuesday,2,77,6,2.27,80321,2202,101,4998.54,34254.92,30.54,178,3.1,E-commerce,Low,0.027414997,2.27,0.045867393,49.49,6.85,29256.38,5.852985072,49.49049505,2025-12
CAMP_04513,Brand Awareness,Google Ads,Feed,Mobile,Android,Image,300x250,Short,TRUE,Trust,76,65+,All,Shoppers,$50K-$100K,Medium,FALSE,09-01-2026,1,Friday,2,14,5,1.82,127675,1191,23,2167.62,5228,48.13,140,2.57,SaaS,High,0.009328373,1.82,0.019311503,94.24,2.41,3060.38,1.411861858,94.24434783,2026-01
CAMP_04514,Conversions,Google Ads,Feed,Mobile,iOS,Video,728x90,Medium,TRUE,Curiosity,52,35-44,Male,Students,$50K-$100K,Medium,TRUE,13-10-2025,4,Monday,9,31,8,3.97,71251,3407,243,13525.79,124240.48,60.58,138,3.03,SaaS,High,0.047816873,3.97,0.071323745,55.66,9.19,110714.69,8.185450905,55.66168724,2025-10
CAMP_04515,Conversions,Facebook,Stories,Mobile,iOS,Video,1080x1080,Short,TRUE,Joy,58,18-24,Male,Business Professionals,$50K-$100K,Low,FALSE,19-01-2024,1,Friday,13,44,8,1.15,10162,773,15,888.95,9837.93,78.94,10,3.32,Finance,Low,0.076067703,1.15,0.019404916,59.26,11.07,8948.98,10.0669104,59.26333333,2024-01
CAMP_04516,Lead Generation,Google Ads,Feed,Tablet,Windows,Video,728x90,Medium,TRUE,Fear,82,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,TRUE,13-08-2024,3,Tuesday,9,32,5,4.78,96420,1321,95,6314.38,11301.97,37.8,86,3.29,Gaming,High,0.013700477,4.78,0.071915216,66.47,1.79,4987.59,0.789878024,66.46715789,2024-08
CAMP_04517,Lead Generation,Facebook,Stories,Mobile,iOS,Interactive,300x250,Short,TRUE,Joy,77,25-34,Female,Business Professionals,$50K-$100K,Medium,FALSE,22-09-2025,3,Monday,23,9,6,1.14,17679,619,12,705.66,3867.96,78.15,118,2.12,Education,Low,0.035013293,1.14,0.019386107,58.8,5.48,3162.3,4.481336621,58.805,2025-09
CAMP_04518,App Installs,Facebook,Sidebar,Mobile,Windows,Image,1920x1080,Short,FALSE,Urgency,1,45-54,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,02-03-2024,1,Saturday,14,62,5,2.55,15078,97,0,247.35,0,42.48,132,2.47,Finance,Medium,0.006433214,2.55,0,0,0,-247.35,-1,,2024-03
CAMP_04519,Brand Awareness,Instagram,Display Network,Mobile,Windows,Interactive,728x90,Long,TRUE,Fear,56,25-34,Male,Shoppers,$100K-$200K,Low,TRUE,01-01-2026,1,Thursday,13,42,8,0.91,6008,247,1,224.77,282.28,60.26,64,2.65,SaaS,Low,0.041111851,0.91,0.004048583,224.77,1.26,57.51,0.255861547,224.77,2026-01
CAMP_04520,Brand Awareness,Facebook,In-Stream Video,Desktop,iOS,Video,1920x1080,Long,TRUE,Fear,34,55-64,Male,Students,$50K-$100K,Medium,TRUE,30-01-2024,1,Tuesday,7,56,7,3.46,150549,5780,592,19998.8,511822.17,48.94,79,1.69,Finance,Medium,0.038392816,3.46,0.102422145,33.78,25.59,491823.37,24.59264406,33.78175676,2024-01
CAMP_04521,App Installs,TikTok,Display Network,Desktop,Windows,Video,320x50,Medium,FALSE,Urgency,65,18-24,Female,Tech Enthusiasts,>$200K,Medium,FALSE,16-07-2025,3,Wednesday,18,58,5,1.49,155580,4703,110,7007.47,135218.76,37.36,53,2.77,Healthcare,High,0.030228821,1.49,0.023389326,63.7,19.3,128211.29,18.29637373,63.70427273,2025-07
CAMP_04522,Conversions,Instagram,Stories,Mobile,Windows,Interactive,300x250,Short,TRUE,Trust,89,65+,Male,Tech Enthusiasts,$100K-$200K,Medium,FALSE,24-04-2025,2,Thursday,6,11,6,2.92,12994,232,8,677.44,4403.31,53.1,131,2.23,Finance,Low,0.017854394,2.92,0.034482759,84.68,6.5,3725.87,5.499926193,84.68,2025-04
CAMP_04523,App Installs,Twitter,Display Network,Mobile,Android,Carousel,300x250,Medium,FALSE,Trust,54,25-34,Female,Tech Enthusiasts,<$50K,Low,FALSE,30-08-2025,3,Saturday,4,57,7,1.98,78052,2204,12,4363.92,1758.09,77.66,20,2.2,Gaming,Medium,0.028237585,1.98,0.005444646,363.66,0.4,-2605.83,-0.597130562,363.66,2025-08
CAMP_04524,Conversions,Google Ads,In-Stream Video,Mobile,Other,Carousel,300x250,Short,FALSE,Urgency,9,25-34,Female,Business Professionals,$50K-$100K,Medium,TRUE,06-02-2024,1,Tuesday,15,29,5,1.51,185627,7616,433,11500.16,153654.76,61.06,127,2.88,Finance,Medium,0.041028514,1.51,0.056853992,26.56,13.36,142154.6,12.36109758,26.55926097,2024-02
CAMP_04525,Conversions,Facebook,In-Stream Video,Mobile,iOS,Interactive,1080x1080,Medium,FALSE,Urgency,60,18-24,Female,Business Professionals,$50K-$100K,Low,TRUE,06-08-2024,3,Tuesday,6,19,5,0.97,8751,209,3,202.73,2389.8,80.78,84,3.55,Finance,Medium,0.023882985,0.97,0.014354067,67.58,11.79,2187.07,10.78809254,67.57666667,2024-08
CAMP_04526,Lead Generation,Facebook,Search,Mobile,Android,Story,300x250,Short,TRUE,Fear,21,25-34,All,Tech Enthusiasts,$100K-$200K,High,TRUE,15-01-2024,1,Monday,14,56,6,1.2,12062,429,50,514.8,41754.42,25.44,149,5.5,Finance,Medium,0.035566241,1.2,0.116550117,10.3,81.11,41239.62,80.10804196,10.296,2024-01
CAMP_04527,Conversions,Facebook,Feed,Mobile,macOS,Video,728x90,Short,TRUE,Joy,71,25-34,Male,Tech Enthusiasts,$50K-$100K,Medium,FALSE,10-11-2025,4,Monday,11,38,7,3.41,29324,1466,71,4999.06,31515.35,41.27,141,2.04,SaaS,Low,0.04999318,3.41,0.048431105,70.41,6.3,26516.29,5.3042552,70.40929577,2025-11
CAMP_04528,App Installs,Facebook,Feed,Mobile,Android,Video,1080x1080,Medium,FALSE,Trust,83,35-44,Male,Business Professionals,$50K-$100K,High,FALSE,27-01-2026,1,Tuesday,2,39,5,2.46,5038,126,4,309.96,1719.52,29.31,81,6.36,SaaS,Low,0.025009925,2.46,0.031746032,77.49,5.55,1409.56,4.547554523,77.49,2026-01
CAMP_04529,Conversions,Twitter,Feed,Desktop,Android,Video,1920x1080,Short,TRUE,Urgency,33,35-44,Male,Gamers,$50K-$100K,High,FALSE,09-04-2024,2,Tuesday,4,72,9,1.99,448502,25125,2857,49998.75,623771.85,20.47,198,5.95,Education,High,0.056019817,1.99,0.113711443,17.5,12.48,573773.1,11.47574889,17.50043752,2024-04
CAMP_04530,Brand Awareness,Facebook,Sidebar,Desktop,Windows,Text,728x90,Medium,TRUE,Joy,28,55-64,Female,Students,<$50K,Low,FALSE,01-06-2024,2,Saturday,7,59,8,2.28,18867,160,0,364.8,0,61.84,39,3.71,SaaS,Low,0.008480416,2.28,0,0,0,-364.8,-1,,2024-06
CAMP_04531,Lead Generation,Facebook,Stories,Tablet,Windows,Image,300x250,Short,TRUE,Joy,50,55-64,Male,Students,>$200K,High,FALSE,23-11-2024,4,Saturday,12,48,7,1.27,5121,25,0,31.75,0,19.45,118,6.52,Education,Medium,0.004881859,1.27,0,0,0,-31.75,-1,,2024-11
CAMP_04532,Brand Awareness,Instagram,Display Network,Desktop,iOS,Image,300x250,Medium,TRUE,Fear,21,35-44,Female,Gamers,$100K-$200K,Low,TRUE,02-12-2024,4,Monday,8,2,6,2.55,52939,1960,50,4998,14032.22,72.29,86,2.46,E-commerce,Low,0.037023744,2.55,0.025510204,99.96,2.81,9034.22,1.807567027,99.96,2024-12
CAMP_04533,Lead Generation,Google Ads,Stories,Desktop,Android,Text,1080x1080,Short,FALSE,Curiosity,55,35-44,All,Health & Fitness,$50K-$100K,High,TRUE,28-01-2025,1,Tuesday,15,19,4,3.19,52302,437,52,1394.03,13483.49,30.27,137,1.15,SaaS,Medium,0.008355321,3.19,0.118993135,26.81,9.67,12089.46,8.672309778,26.80826923,2025-01
CAMP_04534,Lead Generation,Facebook,Search,Mobile,Android,Carousel,300x250,Medium,TRUE,Curiosity,38,55-64,Female,Students,$100K-$200K,Medium,FALSE,09-03-2025,1,Sunday,4,61,6,2.35,15062,364,5,855.4,1723.63,56.88,113,1.82,E-commerce,Low,0.024166777,2.35,0.013736264,171.08,2.01,868.23,1.014998831,171.08,2025-03
CAMP_04535,Conversions,TikTok,Feed,Desktop,Windows,Video,728x90,Short,TRUE,Urgency,3,18-24,Female,Business Professionals,$50K-$100K,Low,FALSE,18-04-2025,2,Friday,0,32,6,0.7,41869,2373,38,1661.1,20960.15,66.94,77,2.37,Healthcare,Medium,0.056676778,0.7,0.016013485,43.71,12.62,19299.05,11.6182349,43.71315789,2025-04
CAMP_04536,Conversions,Google Ads,Feed,Mobile,Windows,Image,1920x1080,Short,FALSE,Trust,85,18-24,Female,Business Professionals,$100K-$200K,Low,TRUE,18-04-2024,2,Thursday,4,75,3,2.46,22412,240,4,590.4,3614.44,81.17,34,3.03,Healthcare,Low,0.010708549,2.46,0.016666667,147.6,6.12,3024.04,5.12201897,147.6,2024-04
CAMP_04537,Lead Generation,LinkedIn,Stories,Desktop,Windows,Video,1080x1080,Short,FALSE,Fear,11,35-44,All,Gamers,<$50K,Medium,FALSE,17-07-2024,3,Wednesday,21,61,3,5.38,160307,2966,95,15957.08,20354.82,39.43,108,2.7,SaaS,Medium,0.018501999,5.38,0.03202967,167.97,1.28,4397.74,0.275598042,167.9692632,2024-07
CAMP_04538,Conversions,Google Ads,Search,Mobile,Windows,Image,1080x1080,Medium,FALSE,Curiosity,53,25-34,Male,Business Professionals,>$200K,Medium,FALSE,05-05-2024,2,Sunday,2,63,5,4.21,53278,756,20,3182.76,7487.91,57.41,54,1.9,E-commerce,Medium,0.014189722,4.21,0.026455026,159.14,2.35,4305.15,1.352646759,159.138,2024-05
CAMP_04539,Brand Awareness,Twitter,Feed,Desktop,Android,Video,300x250,Short,TRUE,Neutral,35,25-34,Male,Shoppers,$50K-$100K,Low,TRUE,26-02-2024,1,Monday,3,64,6,1.55,52744,2835,36,4394.25,13902.34,71.63,100,2.51,Healthcare,Low,0.05375019,1.55,0.012698413,122.06,3.16,9508.09,2.163757183,122.0625,2024-02
